"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"2152","S2CA00690","LAUTEN, ROBERT","REP",2012,"S","CA",0,"C00496554"
"2153","S2CA00708","LEVITT, DAVID ALEX","DEM",2012,"S","CA",0,"C00510784"
"2154","S2CA00716","GLORIA, ROGELIO T","REP",2012,"S","CA",0,"C00510792"
"2155","S2CA00724","WILLIAMS, RICK","REP",2012,"S","CA",0,"C00513465"
"2156","S2CA00732","STRIMLING, MICHAEL S","DEM",2012,"S","CA",0,"C00515635"
"2157","S2CA00740","CONLON, GREG","REP",2012,"S","CA",0,"C00517193"
"2158","S2CA00757","SHAH, NAK","DEM",2012,"S","CA",0,""
"2159","S2CA00765","BRAUN, OSCAR ALEJANDRO","REP",2012,"S","CA",0,""
"2160","S2CA00773","STEWART, DIANE","DEM",2012,"S","CA",0,""
"2161","S2CA00781","JACKSON, DENNIS","REP",2012,"S","CA",0,""
"2162","S2CA00799","KRAMPE, DONALD","REP",2012,"S","CA",0,"C00519256"
"2163","S2CA00807","SHIFREN, NACHUM","REP",2012,"S","CA",0,""
"2164","S2CA00823","WYLAND, MARK","REP",2012,"S","CA",0,"C00527655"
"2165","S2CT00132","MURPHY, CHRISTOPHER S","DEM",2012,"S","CT",0,"C00492645"
"2166","S2CT00140","BYSIEWICZ, SUSAN","DEM",2012,"S","CT",0,"C00492389"
"2167","S2CT00157","TONG, WILLIAM M","DEM",2012,"S","CT",0,"C00496828"
"2168","S2CT00165","SHAYS, CHRISTOPHER","REP",2012,"S","CT",0,"C00503615"
"2169","S2CT00173","LUMAJ, PJERIN (PETER)","REP",2012,"S","CT",0,"C00504266"
"2170","S2CT00181","WESTBY, KIE","REP",2012,"S","CT",0,"C00504696"
"2171","S2CT00199","MCCOY, JASON L","REP",2012,"S","CT",0,"C00505222"
"2172","S2CT00207","OAKES, MATTHEW JOHN","DEM",2012,"S","CT",0,"C00510651"
"2173","S2CT00215","SALCEDO, SYLVESTER","DEM",2012,"S","CT",0,""
"2174","S2DE00064","WADE, KEVIN L","REP",2012,"S","DE",0,"C00511972"
"2175","S2DE00072","SPANARELLI, KEITH ROBERT","DEM",2012,"S","DE",0,"C00521724"
"2176","S2FL00185","LAROSE, JOSHUA","REP",2012,"S","FL",0,"C00455899"
"2177","S2FL00193","HARIDOPOLOS, MIKE","REP",2012,"S","FL",0,"C00492231"
"2178","S2FL00201","MCCALISTER, MICHAEL E COLONEL","REP",2012,"S","FL",0,"C00493056"
"2179","S2FL00219","RUSHING, RONALD D","REP",2012,"S","FL",0,"C00493338"
"2180","S2FL00227","LEMIEUX, GEORGE S","REP",2012,"S","FL",0,"C00494971"
"2181","S2FL00235","AGBEDE, AKINYEMI","REP",2012,"S","FL",0,"C00495192"
"2182","S2FL00250","HASNER, ADAM","REP",2012,"S","FL",0,""
"2183","S2FL00268","SHARMA, MIRAND REEB","REP",2012,"S","FL",0,"C00495689"
"2184","S2FL00276","MILLER, CRAIG S","REP",2012,"S","FL",0,"C00498899"
"2185","S2FL00284","LONG, DEON","REP",2012,"S","FL",0,"C00499640"
"2186","S2FL00300","STUART, MARIELENA","REP",2012,"S","FL",0,"C00503623"
"2187","S2FL00318","MCNEIL, RONALD A","REP",2012,"S","FL",0,"C00501536"
"2188","S2FL00334","MACK, CONNIE","REP",2012,"S","FL",0,"C00391243"
"2189","S2FL00342","STOJADINOVIC, DAN","REP",2012,"S","FL",0,""
"2190","S2FL00375","WELDON, DAVID JOSEPH","REP",2012,"S","FL",0,"C00521450"
"2191","S2FL00409","LUKASIK, FRANK A","REP",2012,"S","FL",0,"C00528794"
"2192","S2HI00106","HIRONO, MAZIE K","DEM",2012,"S","HI",0,"C00420760"
"2193","S2HI00114","LINGLE, LINDA","REP",2012,"S","HI",0,"C00504159"
"2194","S2HI00130","GIMBERNAT, ANTONIO","DEM",2012,"S","HI",0,""
"2195","S2HI00148","GILLESPIE, MICHAEL D.","DEM",2012,"S","HI",0,""
"2196","S2IN00083","MOURDOCK, RICHARD E","REP",2012,"S","IN",0,"C00493288"
"2197","S2IN00091","DONNELLY, JOSEPH S","DEM",2012,"S","IN",0,"C00393652"
"2198","S2MA00113","MASSIE, ROBERT KINLOCH","DEM",2012,"S","MA",0,"C00492561"
"2199","S2MA00121","DEFRANCO, MARISA ANN","DEM",2012,"S","MA",0,"C00494450"
"2200","S2MA00139","WARREN, SETTI","DEM",2012,"S","MA",0,"C00496810"
"2201","S2MA00147","ROBINSON, HERBERT WILLIAM","DEM",2012,"S","MA",0,"C00451146"
"2202","S2MA00154","CONROY, THOMAS PATRICK","DEM",2012,"S","MA",0,"C00497271"
"2203","S2MA00162","KING, JAMES COYNE","DEM",2012,"S","MA",0,"C00497891"
"2204","S2MA00170","WARREN, ELIZABETH","DEM",2012,"S","MA",0,"C00500843"
"2205","S2MA00188","MONDESIR, ENO","DEM",2012,"S","MA",0,"C00515502"
"2206","S2MD00354","CAPPS, WILLIAM T JR","REP",2012,"S","MD",0,"C00495333"
"2207","S2MD00362","BLAGMON, RAYMOND LEVI","DEM",2012,"S","MD",0,"C00496091"
"2208","S2MD00370","BONGINO, DANIEL J","REP",2012,"S","MD",0,"C00498089"
"2209","S2MD00388","DOUGLAS, RICHARD JAMES","REP",2012,"S","MD",0,"C00502898"
"2210","S2MD00396","BROADUS, ROBERT","REP",2012,"S","MD",0,"C00509281"
"2211","S2MD00404","CUSICK, J.P.","DEM",2012,"S","MD",0,""
"2212","S2MD00412","JAFFE, RALPH","DEM",2012,"S","MD",0,""
"2213","S2MD00420","MUSE C., ANTHONY","DEM",2012,"S","MD",0,"C00511535"
"2214","S2MD00438","TAYLOR, BLAINE","DEM",2012,"S","MD",0,""
"2215","S2MD00446","TINUS, ED","DEM",2012,"S","MD",0,""
"2216","S2MD00461","HOOVER, RICK","REP",2012,"S","MD",0,""
"2217","S2MD00479","JONES, DAVID","REP",2012,"S","MD",0,""
"2218","S2MD00487","VAETH , BRIAN","REP",2012,"S","MD",0,""
"2219","S2MD00495","ISRAEL, JIM","REP",2012,"S","MD",0,""
"2220","S2ME00042","D'AMBOISE, LAURENCE SCOTT","REP",2012,"S","ME",0,"C00493874"
"2221","S2ME00059","DODGE, ANDREW IAN","REP",2012,"S","ME",0,"C00494070"
"2222","S2ME00067","HINCK, JON","DEM",2012,"S","ME",0,"C00506386"
"2223","S2ME00075","DUNLAP, MATTHEW GORDON","DEM",2012,"S","ME",0,"C00504928"
"2224","S2ME00083","DILL, CYNTHIA ANN","DEM",2012,"S","ME",0,"C00511261"
"2225","S2ME00091","POLLARD, JUSTIN BENJAMIN","DEM",2012,"S","ME",0,"C00515627"
"2226","S2ME00117","SCHNEIDER, WILLIAM JOSEPH","REP",2012,"S","ME",0,"C00516054"
"2227","S2ME00125","BENNETT, RICHARD A","REP",2012,"S","ME",0,"C00516468"
"2228","S2ME00133","SUMMERS, CHARLES EDWARD JR","REP",2012,"S","ME",0,"C00517904"
"2229","S2ME00141","PLOWMAN, DEBRA D.","REP",2012,"S","ME",0,"C00519348"
"2230","S2ME00158","POLIQUIN, BRUCE L","REP",2012,"S","ME",0,"C00518654"
"2231","S2MI00151","DEWEY, CHAD MICHAEL","REP",2012,"S","MI",0,"C00481135"
"2232","S2MI00169","KONETCHY, PETER D","REP",2012,"S","MI",0,"C00492090"
"2233","S2MI00177","HEKMAN, RANDALL JOHN","REP",2012,"S","MI",0,"C00494138"
"2234","S2MI00185","WILSON, FREDRICK PHILLIP RICK","REP",2012,"S","MI",0,"C00496398"
"2235","S2MI00193","HOEKSTRA, PETER","REP",2012,"S","MI",0,"C00499517"
"2236","S2MI00201","MCCULLOCH, JOHN P","REP",2012,"S","MI",0,"C00499764"
"2237","S2MI00219","GLENN, GARY RICHARD","REP",2012,"S","MI",0,"C00500819"
"2238","S2MI00227","MARINO, CHUCK","REP",2012,"S","MI",0,""
"2239","S2MN00225","SEVERSON, DANIEL MARK (DOC)","REP",2012,"S","MN",0,"C00497057"
"2240","S2MN00233","ARWOOD, JOE EDWARD III","REP",2012,"S","MN",0,"C00503219"
"2241","S2MN00241","HERNANDEZ, ANTHONY JOHN","REP",2012,"S","MN",0,"C00505057"
"2242","S2MN00258","HEGSETH, PETE","REP",2012,"S","MN",0,"C00513903"
"2243","S2MN00266","BILLS, KURT PATRICK","REP",2012,"S","MN",0,"C00515478"
"2244","S2MN00290","CARLSON, DAVID","REP",2012,"S","MN",0,"C00526434"
"2245","S2MN00308","CARNEY, BOB","REP",2012,"S","MN",0,""
"2246","S2MO00403","STEELMAN, SARAH H","REP",2012,"S","MO",0,"C00491530"
"2247","S2MO00411","MARTIN, ED","REP",2012,"S","MO",0,"C00494088"
"2248","S2MO00429","AKIN, W TODD","REP",2012,"S","MO",0,"C00343475"
"2249","S2MO00437","BRUNNER, JOHN","REP",2012,"S","MO",0,"C00503391"
"2250","S2MO00445","LODES, MARK PATRICK","REP",2012,"S","MO",0,""
"2251","S2MO00452","POOLE, ROBERT","REP",2012,"S","MO",0,""
"2252","S2MS00074","GORE, ALBERT N JR","DEM",2012,"S","MS",0,""
"2253","S2MS00082","OATIS, WILLIAM","DEM",2012,"S","MS",0,"C00519975"
"2254","S2MS00090","WEINER, ROGER","DEM",2012,"S","MS",0,""
"2255","S2MS00108","HATHCOCK, E ALLEN","REP",2012,"S","MS",0,""
"2256","S2MS00116","MALONEY, ROBERT","REP",2012,"S","MS",0,""
"2257","S2MT00096","DAINES, STEVEN","REP",2012,"S","MT",0,"C00491357"
"2258","S2MT00104","TESKE, DENNIS R","REP",2012,"S","MT",0,"C00510552"
"2259","S2ND00073","BERG, RICHARD A","REP",2012,"S","ND",0,"C00496703"
"2260","S2ND00081","POTTER, THOMAS ALLEN","DEM",2012,"S","ND",0,"C00504647"
"2261","S2ND00099","HEITKAMP, HEIDI","DEM",2012,"S","ND",0,"C00505552"
"2262","S2NE00094","FISCHER, DEBRA S","REP",2012,"S","NE",0,"C00498907"
"2263","S2NE00102","LUSTGARTEN, STEVEN PAUL","DEM",2012,"S","NE",0,"C00510040"
"2264","S2NE00110","HASSEBROOK, CHARLES H","DEM",2012,"S","NE",0,"C00513911"
"2265","S2NE00128","ELANDER, SHARYN LYNN","REP",2012,"S","NE",0,"C00515957"
"2266","S2NE00136","YATES, SHERMAN","DEM",2012,"S","NE",0,""
"2267","S2NE00144","ZIMMERMAN, SPENCER","REP",2012,"S","NE",0,""
"2268","S2NJ00320","MURPHY, ROME E II","DEM",2012,"S","NJ",0,"C00491787"
"2269","S2NJ00338","LINKER, IAN S","REP",2012,"S","NJ",0,"C00496380"
"2270","S2NJ00353","DIAKOS, GWENDOLYN CHARIDY","DEM",2012,"S","NJ",0,"C00502930"
"2271","S2NJ00361","RULLO, JOSEPH R","REP",2012,"S","NJ",0,"C00504191"
"2272","S2NJ00379","DYER, OMAR LAMONT","DEM",2012,"S","NJ",0,""
"2273","S2NJ00387","KYRILLOS, JOSEPH M JR","REP",2012,"S","NJ",0,"C00511238"
"2274","S2NJ00395","LITTLE, ANNA C","REP",2012,"S","NJ",0,""
"2275","S2NJ00403","QARMOUT, BADER GEORGE","REP",2012,"S","NJ",0,"C00513028"
"2276","S2NJ00429","BROWN, DAVID DOUGLAS","REP",2012,"S","NJ",0,""
"2277","S2NM00021","BINGAMAN, JEFF","DEM",2012,"S","NM",0,"C00305110"
"2278","S2NM00062","ENGLISH, WILLIAM (BILL) SCOTT","REP",2012,"S","NM",0,"C00493437"
"2279","S2NM00070","SOWARDS, GREG","REP",2012,"S","NM",0,""
"2280","S2NM00088","HEINRICH, MARTIN TREVOR","DEM",2012,"S","NM",0,"C00434563"
"2281","S2NM00096","BALDERAS, HECTOR","DEM",2012,"S","NM",0,"C00495614"
"2282","S2NM00104","SANCHEZ, JOHN","REP",2012,"S","NM",0,"C00496612"
"2283","S2NM00120","HAM, MICHAEL DR","DEM",2012,"S","NM",0,"C00509513"
"2284","S2NV00175","GEORGIOU, BYRON","DEM",2012,"S","NV",0,"C00493742"
"2285","S2NV00183","HELLER, DEAN","REP",2012,"S","NV",0,"C00494229"
"2286","S2NV00209","BERKLEY, SHELLEY","DEM",2012,"S","NV",0,"C00325738"
"2287","S2NV00217","ELLSWORTH, BARRY A","DEM",2012,"S","NV",0,"C00508648"
"2288","S2NV00225","BROWN, STEVE","DEM",2012,"S","NV",0,""
"2289","S2NV00233","CHARLES, RICHARD","REP",2012,"S","NV",0,""
"2290","S2NV00241","LESLIE, MICHAEL J","DEM",2012,"S","NV",0,""
"2291","S2NV00258","MACIAS, LOUIS","DEM",2012,"S","NV",0,""
"2292","S2NV00266","PRICE, NANCY","DEM",2012,"S","NV",0,""
"2293","S2NY00242","HUFF, LUMIES JOSEPH","DEM",2012,"S","NY",0,""
"2294","S2NY00259","LONG, WENDY","REP",2012,"S","NY",0,"C00514265"
"2295","S2NY00267","CARVIN, JOSEPH","REP",2012,"S","NY",0,"C00515601"
"2296","S2NY00283","TURNER, ROBERT L","REP",2012,"S","NY",0,"C00499244"
"2297","S2NY00291","DENAME, MICHAEL","DEM",2012,"S","NY",0,"C00519751"
"2298","S2NY00317","SWEET, TIMOTHY JAMES","REP",2012,"S","NY",0,""
"2299","S2OH00154","WALTERS, RYAN DEAN","REP",2012,"S","OH",0,""
"2300","S2OH00162","BLISS, RUSSELL P JR (RUSTY)","REP",2012,"S","OH",0,"C00495804"
"2301","S2OH00170","MANDEL, JOSH","REP",2012,"S","OH",0,"C00494930"
"2302","S2OH00188","COUGHLIN, KEVIN J","REP",2012,"S","OH",0,"C00495374"
"2303","S2OH00196","GLISMAN, DONNA KAREN","REP",2012,"S","OH",0,"C00499285"
"2304","S2OH00212","DODT, DAVID W SR","REP",2012,"S","OH",0,"C00512624"
"2305","S2OH00220","MCGINNIS, MARK A","DEM",2012,"S","OH",0,""
"2306","S2PA00208","VERNON, JOHN D","REP",2012,"S","PA",0,"C00498774"
"2307","S2PA00216","CHRISTIAN, DAVID","REP",2012,"S","PA",0,"C00500116"
"2308","S2PA00224","SMITH, TOM","REP",2012,"S","PA",0,"C00501189"
"2309","S2PA00232","WELCH, STEVEN D","REP",2012,"S","PA",0,"C00463653"
"2310","S2PA00240","BURNS, TIMOTHY R","REP",2012,"S","PA",0,"C00503938"
"2311","S2PA00257","MANSFIELD, ROBERT ALLEN","REP",2012,"S","PA",0,""
"2312","S2PA00265","ROHRER, SAMUEL E","REP",2012,"S","PA",0,"C00507145"
"2313","S2RI00071","HINCKLEY, BENJAMIN BARRETT III ""BARRY""","REP",2012,"S","RI",0,"C00494120"
"2314","S2RI00089","LAPORTE, DANY","DEM",2012,"S","RI",0,"C00518746"
"2315","S2TN00082","DAVIS, GARY GENE","DEM",2012,"S","TN",0,"C00445445"
"2316","S2TN00207","DURKAN, JAMES PATRICK","REP",2012,"S","TN",0,"C00491753"
"2317","S2TN00215","POSKEVICH, ZACHARY SCOTT","REP",2012,"S","TN",0,"C00497883"
"2318","S2TN00223","CRIM, LARRY R","DEM",2012,"S","TN",0,"C00504183"
"2319","S2TN00231","LENARD, BRENDA SHIVON","REP",2012,"S","TN",0,"C00512848"
"2320","S2TN00249","MULLINS, GROVER CLEVELAND JR","DEM",2012,"S","TN",0,"C00508838"
"2321","S2TN00264","OVERALL, PARK","DEM",2012,"S","TN",0,"C00519066"
"2322","S2TN00272","HANCOCK, DAVE","DEM",2012,"S","TN",0,""
"2323","S2TN00280","OWENS, T.K.","DEM",2012,"S","TN",0,""
"2324","S2TN00298","ROBERTS, BENJAMIN","DEM",2012,"S","TN",0,""
"2325","S2TN00306","ANDERSON, FRED R.","REP",2012,"S","TN",0,""
"2326","S2TN00314","CLEMONS, MARK TWAIN","REP",2012,"S","TN",0,""
"2327","S2TX00262","JONES, ELIZABETH AMES","REP",2012,"S","TX",0,"C00457028"
"2328","S2TX00270","WILLIAMS, ROGER","REP",2012,"S","TX",0,"C00457846"
"2329","S2TX00288","WHITE, BILL","DEM",2012,"S","TX",0,"C00457945"
"2330","S2TX00304","HUBBARD, SEAN PETER","DEM",2012,"S","TX",0,"C00492348"
"2331","S2TX00312","CRUZ, RAFAEL EDWARD TED","REP",2012,"S","TX",0,"C00492785"
"2332","S2TX00320","ADDISON, MARSHALL GLENN","REP",2012,"S","TX",0,"C00493346"
"2333","S2TX00338","LEPPERT, THOMAS C","REP",2012,"S","TX",0,"C00493536"
"2334","S2TX00346","GARZA, STANLEY","DEM",2012,"S","TX",0,"C00496166"
"2335","S2TX00353","SANCHEZ, RICARDO SAUCEDA","DEM",2012,"S","TX",0,"C00496315"
"2336","S2TX00361","DEWHURST, DAVID H","REP",2012,"S","TX",0,"C00499350"
"2337","S2TX00387","CLEAVER, CURTIS C","REP",2012,"S","TX",0,"C00500702"
"2338","S2TX00403","ALLEN, ADDIE DAINELL","DEM",2012,"S","TX",0,"C00509323"
"2339","S2TX00411","JAMES, CRAIG","REP",2012,"S","TX",0,"C00509091"
"2340","S2TX00429","SADLER, PAUL LINDSEY","DEM",2012,"S","TX",0,"C00508861"
"2341","S2TX00437","GIBSON, JASON AARON","DEM",2012,"S","TX",0,"C00509935"
"2342","S2TX00445","LEE, JOHN A","REP",2012,"S","TX",0,""
"2343","S2TX00452","YARBROUGH, GRADY","DEM",2012,"S","TX",0,"C00526996"
"2344","S2TX00460","AGRIS, JOE","REP",2012,"S","TX",0,""
"2345","S2TX00478","GAMBINI, BEN","REP",2012,"S","TX",0,""
"2346","S2UT00179","FISK, KEVIN DEE","REP",2012,"S","UT",0,"C00504639"
"2347","S2UT00195","LILJENQUIST, DAN","REP",2012,"S","UT",0,"C00509471"
"2348","S2UT00203","ASH, DALE TIMOTHY","REP",2012,"S","UT",0,"C00509497"
"2349","S2UT00211","HERROD, CHRISTOPHER NILES","REP",2012,"S","UT",0,"C00510776"
"2350","S2UT00229","AALDERS, TIMOTHY NOEL","REP",2012,"S","UT",0,"C00512632"
"2351","S2UT00237","PETERSON, WILLIAM BILL 'DONALD,' II","DEM",2012,"S","UT",0,""
"2352","S2UT00252","LAWRENCE, WILLIAM J. 'DUB'","REP",2012,"S","UT",0,""
"2353","S2VA00126","MCCORMICK, DAVID M","REP",2012,"S","VA",0,"C00493601"
"2354","S2VA00142","KAINE, TIMOTHY MICHAEL","DEM",2012,"S","VA",0,"C00495358"
"2355","S2VA00159","DONNER, TIM","REP",2012,"S","VA",0,"C00495085"
"2356","S2VA00167","JACKSON, EARL W SR","REP",2012,"S","VA",0,"C00495549"
"2357","S2VA00183","LYNCH, COURTNEY","DEM",2012,"S","VA",0,"C00500538"
"2358","S2VT00136","MACGOVERN, JOHN","REP",2012,"S","VT",0,"C00515866"
"2359","S2VT00144","PAIGE, H BROOKE","REP",2012,"S","VT",0,"C00525964"
"2360","S2WA00288","BAUMGARTNER, MICHAEL JAMES","REP",2012,"S","WA",0,"C00503961"
"2361","S2WA00296","TRAVIS, NANCY L","REP",2012,"S","WA",0,"C00512061"
"2362","S2WA00304","HORNE, THOMAS MAC","REP",2012,"S","WA",0,"C00517490"
"2363","S2WA00312","WILSON, TIMMY (DOC)","DEM",2012,"S","WA",0,""
"2364","S2WA00320","STOCKWELL, GLEN (STOCKY) R.","REP",2012,"S","WA",0,""
"2365","S2WI00185","SPADARO, VITTORIO","DEM",2012,"S","WI",0,""
"2366","S2WI00193","SCHIESS, JOHN T","REP",2012,"S","WI",0,"C00497925"
"2367","S2WI00201","PAULES, GREGORY","DEM",2012,"S","WI",0,""
"2368","S2WI00219","BALDWIN, TAMMY","DEM",2012,"S","WI",0,"C00326801"
"2369","S2WI00227","FITZGERALD, JEFF","REP",2012,"S","WI",0,"C00503227"
"2370","S2WI00235","THOMPSON, TOMMY G","REP",2012,"S","WI",0,"C00503409"
"2371","S2WI00243","LASEE, FRANK G","REP",2012,"S","WI",0,"C00503607"
"2372","S2WI00250","SMITH, KIP ALAN","REP",2012,"S","WI",0,"C00512178"
"2373","S2WI00268","HOVDE, ERIC D","REP",2012,"S","WI",0,"C00515510"
"2374","S2WI00276","LUCIA, GEORGE CAMPBELL","REP",2012,"S","WI",0,"C00515965"
"2375","S2WY00091","BRYK, WILLIAM","DEM",2012,"S","WY",0,""
"2376","S2WY00109","CHESNUT, TIM","DEM",2012,"S","WY",0,""
"2377","S2WY00117","BLEMING, THOMAS","REP",2012,"S","WY",0,""
"2378","S2WY00125","MAVY, EMMETT A.","REP",2012,"S","WY",0,""
"2379","S4AZ00030","KYL, JON L","REP",2012,"S","AZ",0,"C00279521"
"2380","S4CA00191","EVANS, MERVIN L","DEM",2012,"S","CA",0,"C00502732"
"2381","S4IN00014","LUGAR, RICHARD G","REP",2012,"S","IN",0,"C00122176"
"2382","S4ME00055","SNOWE, OLYMPIA J","REP",2012,"S","ME",0,"C00291955"
"2383","S4NV00197","POLIAK, CARLO","REP",2012,"S","NV",0,""
"2384","S4PA00196","VODVARKA, JOSEPH JOHN","DEM",2012,"S","PA",0,"C00467134"
"2385","S4TX00086","HUTCHISON, KAY BAILEY","REP",2012,"S","TX",0,"C00279273"
"2386","S4WA00425","MOVER, MIKE THE","REP",2012,"S","WA",0,""
"2387","S4WV00084","RAESE, JOHN REEVES","REP",2012,"S","WV",0,"C00182089"
"2388","S4WY00030","HAMBURG, AL","DEM",2012,"S","WY",0,"C00243824"
"2389","S6CA00477","KALEMKARIAN, TIMOTHY CHARLES","REP",2012,"S","CA",0,"C00520502"
"2390","S6CA00527","FERNALD, COLLEEN","DEM",2012,"S","CA",0,""
"2391","S6HI00180","CASE, EDWARD ESPENETT","DEM",2012,"S","HI",0,"C00495671"
"2392","S6HI00214","COLLINS, CHAS. (AKACASE)","REP",2012,"S","HI",0,""
"2393","S6HI00222","PIRKOWSKI, EDWARD (EDDIE)","REP",2012,"S","HI",0,""
"2394","S6MA00015","KENNEDY, EDWARD MOORE SENATOR","DEM",2012,"S","MA",0,"C00363978"
"2395","S6MD03177","CARDIN, BENJAMIN L","DEM",2012,"S","MD",0,"C00411587"
"2396","S6MD03375","YOUNG, LIH","DEM",2012,"S","MD",0,""
"2397","S6MD03383","KIMBLE, JOHN","REP",2012,"S","MD",0,""
"2398","S6MN00267","KLOBUCHAR, AMY J","DEM",2012,"S","MN",0,"C00431353"
"2399","S6MN00333","SHUDLICK, HAROLD","REP",2012,"S","MN",0,"C00517219"
"2400","S6MO00305","MCCASKILL, CLAIRE","DEM",2012,"S","MO",0,"C00431304"
"2401","S6MT00097","REHBERG, DENNIS RAY","REP",2012,"S","MT",0,"C00493015"
"2402","S6MT00162","TESTER, JON","DEM",2012,"S","MT",0,"C00412304"
"2403","S6ND00058","CONRAD, GAYLORD KENT","DEM",2012,"S","ND",0,"C00202754"
"2404","S6NE00079","STENBERG, DON","REP",2012,"S","NE",0,"C00493858"
"2405","S6NE00095","NELSON, E BENJAMIN","DEM",2012,"S","NE",0,"C00432401"
"2406","S6NJ00289","MENENDEZ, ROBERT","DEM",2012,"S","NJ",0,"C00264564"
"2407","S6NV00168","HAMILTON, EDWARD","REP",2012,"S","NV",0,"C00420679"
"2408","S6OH00163","BROWN, SHERROD","DEM",2012,"S","OH",0,"C00264697"
"2409","S6PA00217","CASEY, ROBERT P JR","DEM",2012,"S","PA",0,"C00431056"
"2410","S6RI00221","WHITEHOUSE, SHELDON II","DEM",2012,"S","RI",0,"C00410803"
"2411","S6TN00216","CORKER, ROBERT P JR","REP",2012,"S","TN",0,"C00430462"
"2412","S6UT00063","HATCH, ORRIN G","REP",2012,"S","UT",0,"C00104752"
"2413","S6UT00139","ASHDOWN, PETER LYNN","DEM",2012,"S","UT",0,"C00510875"
"2414","S6VA00127","WEBB, JAMES H JR","DEM",2012,"S","VA",0,"C00430686"
"2415","S6WI00061","KOHL, HERB MR","DEM",2012,"S","WI",0,"C00203521"
"2416","S6WV00014","BYRD, ROBERT C","DEM",2012,"S","WV",0,"C00027987"
"2417","S6WY00068","BARRASSO, JOHN A","REP",2012,"S","WY",0,"C00436386"
"2418","S8CT00022","LIEBERMAN, JOSEPH I","DEM",2012,"S","CT",0,"C00235515"
"2419","S8DE00079","CARPER, THOMAS R","DEM",2012,"S","DE",0,"C00349217"
"2420","S8FL00166","NELSON, BILL","DEM",2012,"S","FL",0,"C00344051"
"2421","S8MI00281","STABENOW, DEBBIE","DEM",2012,"S","MI",0,"C00344473"
"2422","S8MS00162","LOTT, C TRENT","REP",2012,"S","MS",0,"C00219220"
"2423","S8MS00196","WICKER, ROGER F","REP",2012,"S","MS",0,"C00443218"
"2424","S8MT00119","BURNS, CONRAD","REP",2012,"S","MT",0,"C00363820"
"2425","S8NE00067","KERREY, J ROBERT","DEM",2012,"S","NE",0,"C00515122"
"2426","S8NE00091","BRUNING, JON C","REP",2012,"S","NE",0,"C00492108"
"2427","S8NE00109","FLYNN, PATRICK J","REP",2012,"S","NE",0,"C00470658"
"2428","S8NE00141","MARVIN, LARRY","DEM",2012,"S","NE",0,"C00502542"
"2429","S8NM00168","WILSON, HEATHER A","REP",2012,"S","NM",0,"C00493981"
"2430","S8NV00073","ENSIGN, JOHN E","REP",2012,"S","NV",0,"C00286476"
"2431","S8TN00279","CLAYTON, MARK E","DEM",2012,"S","TN",0,""
"2432","S8VA00214","ALLEN, GEORGE","REP",2012,"S","VA",0,"C00492462"
"2433","S8VA00230","MODICA, JULIEN","DEM",2012,"S","VA",0,"C00494187"
"2434","S8VA00263","MARSHALL, ROBERT G","REP",2012,"S","VA",0,"C00511956"
"2435","S8WA00129","JACKSON, CHARLIE RICHARD","REP",2012,"S","WA",0,"C00339234"
"2436","S8WA00194","CANTWELL, MARIA","DEM",2012,"S","WA",0,"C00349506"
"2437","S8WI00158","NEUMANN, MARK W","REP",2012,"S","WI",0,"C00501361"
"2438","S8WV00101","FLETCHER, SHEIRL LEE","DEM",2012,"S","WV",0,"C00487504"
